AngMes,VelMes,i_a,i_b,u_a,u_b
648,5105,-603,100,-1451,13
649,5105,-604,81,-1453,-42
651,5497,-617,56,-1326,-101
651,5497,-612,29,-1328,-122
653,5497,-592,14,-1342,-179
654,5497,-582,-6,-1345,-230
655,5497,-567,-33,-1353,-249
656,5105,-568,-42,-1450,-321
657,5105,-553,-67,-1451,-370
658,5105,-558,-84,-1435,-402
659,5105,-558,-98,-1416,-462
660,5105,-561,-119,-1399,-488
661,5105,-563,-138,-1374,-541
662,5105,-557,-173,-1353,-578
663,5105,-550,-179,-1342,-618
664,5105,-549,-209,-1312,-658
665,5105,-542,-213,-1286,-722
666,5105,-539,-243,-1267,-736
667,5105,-526,-256,-1243,-789
668,5105,-522,-267,-1207,-842
669,5105,-516,-290,-1185,-862
670,5105,-508,-304,-1150,-909
671,5497,-501,-315,-1016,-897
672,5497,-489,-336,-996,-911
673,5497,-468,-342,-970,-959
675,5497,-444,-348,-945,-1005
675,5497,-431,-355,-923,-1031
677,5105,-404,-371,-981,-1139
678,5105,-389,-382,-940,-1178
679,5105,-390,-402,-900,-1191
680,5105,-370,-416,-861,-1223
680,5105,-371,-441,-819,-1228
682,5105,-362,-458,-767,-1255
683,5105,-346,-460,-718,-1293
684,5105,-338,-466,-683,-1313
685,5105,-328,-499,-627,-1317
686,5105,-321,-507,-567,-1343
687,5105,-332,-480,-509,-1391
688,5105,-275,-514,-497,-1387
689,5105,-251,-516,-450,-1413
690,5105,-244,-540,-409,-1405
691,5105,-221,-548,-361,-1420
692,5497,-203,-565,-267,-1316
693,5497,-165,-559,-260,-1332
694,5497,-155,-551,-199,-1354
695,5497,-134,-547,-173,-1366
696,5497,-118,-551,-119,-1371
697,5105,-98,-542,-88,-1496
698,5105,-90,-536,-46,-1507
699,5105,-51,-537,-9,-1511
701,5105,-44,-554,58,-1494
701,5105,-24,-559,88,-1489
702,5105,-4,-558,144,-1486
704,5105,10,-569,204,-1470
704,5105,25,-569,238,-1464
706,5105,45,-573,293,-1450
707,5105,66,-569,346,-1440
708,5105,84,-569,378,-1429
709,5105,108,-577,426,-1404
710,5105,126,-572,457,-1395
711,5105,139,-577,516,-1367
712,5105,155,-571,571,-1347
713,5105,168,-572,605,-1328
714,5105,199,-560,644,-1311
715,5105,213,-557,699,-1281
716,5105,232,-557,725,-1258
717,5105,258,-552,764,-1227
718,5497,267,-537,769,-1102
719,5497,280,-529,796,-1082
720,5497,296,-505,837,-1065
721,5497,310,-479,880,-1047
722,5497,322,-462,905,-1035
723,5105,331,-443,1015,-1097
724,5105,339,-424,1044,-1082
725,5105,367,-418,1071,-1038
726,5105,392,-428,1099,-974
727,5105,393,-411,1132,-954
728,5105,421,-393,1153,-915
730,5105,433,-395,1189,-855
730,5105,448,-379,1204,-830
732,5105,462,-366,1233,-782
733,5105,473,-338,1264,-747
734,5105,488,-330,1275,-712
735,5105,493,-306,1307,-671
736,5105,514,-302,1321,-608
737,5105,519,-286,1338,-579
738,5105,544,-263,1343,-533
739,5497,536,-265,1277,-411
740,5497,543,-239,1285,-392
741,5497,541,-221,1308,-342
742,5497,536,-197,1325,-320
743,5497,539,-186,1340,-262
744,5105,520,-169,1480,-242
745,5105,522,-146,1488,-216
746,5105,540,-129,1483,-158
747,5105,550,-119,1482,-94
748,5105,564,-93,1473,-70
749,5105,576,-69,1466,-19
750,5105,597,-70,1447,57
751,5105,578,-56,1465,93
752,5105,585,-28,1456,140
754,5105,591,-8,1444,196
754,5105,587,-3,1444,241
756,5105,596,29,1424,283
756,5105,598,48,1414,313
757,5105,598,73,1399,362
759,5105,587,92,1393,416
759,5105,580,102,1388,455
761,5105,569,127,1376,502
762,5105,567,151,1354,549
763,5105,566,165,1338,582
764,5105,556,187,1319,630
765,5497,558,202,1178,644
766,5497,546,223,1169,665
767,5497,510,242,1169,708
768,5497,493,245,1150,765
769,5497,475,259,1142,791
770,5105,458,267,1217,897
771,5105,446,283,1185,942
772,5105,444,305,1157,960
773,5105,440,327,1114,996
774,5105,445,345,1059,1035
775,5105,442,357,1028,1060
776,5105,430,366,988,1104
777,5105,418,389,944,1133
778,5105,413,412,911,1143
779,5105,401,421,865,1181
780,5105,401,441,825,1192
781,5105,370,446,796,1231
783,5105,357,458,747,1261
783,5105,359,475,702,1271
785,5105,338,483,658,1300
786,5497,322,485,547,1238
787,5497,303,505,523,1238
788,5497,276,499,484,1273
789,5497,248,502,447,1296
790,5497,232,503,418,1311
791,5104,214,498,412,1440
792,5104,191,510,364,1450
793,5104,167,505,340,1469
794,5104,147,516,287,1476
795,5104,132,535,253,1468
796,5105,133,538,178,1478
797,5105,105,545,132,1481
798,5105,91,560,96,1472
799,5105,72,553,40,1485
800,5105,38,546,0,1495
801,5105,25,571,-36,1471
802,5105,12,581,-99,1459
803,5105,0,569,-161,1466
804,5105,-33,571,-176,1460
805,5105,-32,572,-252,1450
807,5497,-59,567,-289,1330
807,5497,-73,569,-322,1319
809,5497,-94,552,-370,1318
809,5497,-110,545,-400,1313
810,5497,-133,523,-444,1314
812,5105,-147,502,-524,1421
812,5105,-167,514,-551,1392
814,5105,-185,512,-603,1366
815,5105,-196,516,-660,1332
816,5105,-210,508,-692,1319
817,5105,-235,520,-734,1274
818,5105,-257,504,-777,1253
819,5105,-281,506,-796,1226
820,5105,-290,493,-850,1197
821,5105,-303,497,-878,1166
822,5105,-328,492,-914,1126
823,5105,-339,483,-961,1089
824,5105,-410,438,-928,1101
825,5105,-378,460,-1015,1029
826,5105,-386,446,-1061,991
827,5105,-404,430,-1078,970
828,5105,-410,431,-1123,914
829,5105,-425,401,-1156,887
830,5105,-440,391,-1172,858
831,5105,-461,368,-1196,821
832,5497,-478,361,-1133,695
833,5497,-481,338,-1154,677
834,5497,-485,313,-1186,641
835,5497,-483,290,-1209,623
836,5497,-487,280,-1237,570
838,5104,-486,252,-1365,588
838,5104,-486,232,-1385,564
840,5104,-505,222,-1395,504
841,5104,-521,229,-1404,427
842,5104,-528,213,-1413,396
843,5105,-536,204,-1426,333
844,5105,-546,179,-1435,284
845,5105,-564,179,-1427,236
846,5105,-571,156,-1434,185
847,5105,-582,141,-1431,151
848,5105,-590,115,-1433,103
849,5105,-588,104,-1442,39
850,5105,-589,89,-1443,3
851,5105,-595,66,-1439,-47
852,5105,-602,59,-1432,-115
853,5105,-604,28,-1427,-134
854,5105,-597,12,-1429,-193
855,5105,-604,-4,-1414,-251
856,5105,-609,-37,-1402,-267
857,5105,-595,-55,-1403,-323
858,5497,-600,-64,-1270,-372
859,5497,-589,-92,-1268,-390
860,5497,-568,-103,-1270,-447
861,5497,-546,-117,-1277,-477
862,5497,-530,-149,-1268,-512
863,5105,-520,-163,-1359,-596
864,5105,-503,-185,-1357,-620
865,5105,-502,-196,-1328,-677
867,5105,-503,-211,-1294,-729
867,5105,-508,-230,-1266,-754
869,5105,-510,-257,-1226,-792
870,5105,-503,-265,-1193,-847
871,5105,-503,-285,-1166,-868
872,5105,-488,-307,-1137,-907
873,5105,-481,-322,-1114,-932
874,5105,-465,-326,-1084,-986
875,5105,-469,-347,-1029,-1022
876,5105,-462,-368,-1002,-1036
877,5105,-444,-376,-968,-1081
878,5105,-435,-388,-922,-1121
879,5104,-421,-397,-899,-1145
880,5104,-421,-426,-841,-1164
881,5104,-403,-472,-800,-1163
882,5104,-391,-447,-771,-1216
883,5104,-378,-451,-722,-1255
884,5105,-367,-465,-690,-1267
885,5105,-345,-483,-648,-1287
886,5105,-338,-485,-589,-1321
887,5105,-310,-495,-572,-1332
888,5105,-296,-513,-518,-1346
889,5497,-280,-517,-414,-1269
890,5497,-269,-529,-380,-1273
891,5497,-227,-516,-355,-1307
892,5497,-220,-518,-317,-1319
893,5497,-193,-528,-275,-1326
895,5105,-167,-512,-266,-1464
895,5105,-146,-512,-238,-1475
896,5105,-121,-515,-190,-1485
898,5105,-114,-530,-123,-1481
898,5105,-101,-539,-86,-1477
900,5105,-80,-544,-33,-1478
901,5105,-58,-553,18,-1472
902,5105,-43,-569,53,-1457
903,5105,-17,-573,101,-1452
904,5105,-7,-565,140,-1457
905,5105,12,-560,195,-1456
906,5105,28,-573,254,-1434
907,5105,39,-579,291,-1421
908,5105,57,-579,347,-1407
909,5105,80,-559,397,-1411
910,5105,96,-566,430,-1391
911,5105,121,-553,476,-1384
912,5105,137,-556,508,-1366
913,5105,150,-561,565,-1336
914,5105,173,-557,611,-1313
915,5105,195,-547,635,-1303
916,5105,209,-552,688,-1266
917,5105,232,-535,732,-1249
918,5105,246,-535,762,-1224
919,5105,260,-525,812,-1197
920,5104,285,-520,828,-1174
921,5104,287,-508,889,-1145
922,5104,311,-489,924,-1119
923,5104,324,-478,950,-1099
924,5104,335,-477,997,-1052
926,5497,359,-466,958,-924
926,5497,387,-443,962,-913
928,5497,394,-420,1004,-885
928,5497,394,-393,1034,-877
929,5497,391,-376,1083,-840
931,5105,394,-357,1205,-878
931,5105,403,-342,1227,-855
933,5105,423,-321,1250,-815
934,5105,438,-324,1276,-750
935,5105,450,-316,1290,-716
936,5105,465,-298,1312,-670
937,5105,474,-287,1326,-637
938,5105,494,-285,1339,-572
939,5105,512,-261,1352,-528
940,5105,520,-248,1363,-495
941,5105,529,-232,1380,-441
942,5105,542,-218,1383,-409
943,5105,540,-199,1407,-356
944,5105,544,-186,1422,-298
945,5105,555,-166,1422,-269
946,5105,558,-150,1434,-212
947,5105,574,-147,1430,-141
948,5105,571,-124,1439,-115
949,5105,569,-112,1449,-53
950,5105,582,-94,1440,-21
951,5105,577,-83,1447,42
952,5105,585,-58,1439,91
953,5105,587,-45,1437,128
954,5105,580,-22,1439,180
955,5105,584,0,1427,233
956,5105,581,25,1425,256
957,5105,583,40,1411,315
958,5105,588,56,1397,347
959,5105,573,76,1396,401
960,5105,569,93,1380,456
961,5105,569,119,1366,478
962,5105,557,143,1355,525
964,5105,551,157,1335,580
964,5105,547,179,1321,605
966,5105,535,191,1303,661
966,5104,526,214,1291,683
968,5104,522,230,1260,734
969,5104,510,247,1236,781
970,5104,506,276,1215,795
971,5104,499,285,1181,848
972,5497,493,295,1047,840
973,5497,489,311,1021,862
974,5497,467,315,998,911
975,5497,446,330,988,932
976,5497,424,340,962,973
977,5105,405,343,1017,1092
978,5105,385,357,1001,1113
979,5105,382,373,950,1147
980,5105,379,389,896,1179
981,5105,380,410,856,1189
982,5105,369,425,808,1219
983,5105,362,445,774,1227
984,5105,350,455,724,1259
985,5105,339,466,671,1286
986,5105,322,466,645,1311
987,5105,310,493,590,1318
988,5105,292,512,563,1320
989,5105,350,556,437,1306
990,5105,263,522,454,1368
991,5105,241,527,430,1380
992,5105,217,535,383,1396
993,5105,201,541,328,1411
994,5105,185,552,296,1413
995,5105,165,544,244,1437
996,5105,139,556,221,1434
997,5105,128,569,158,1433
999,5105,106,552,106,1459
999,5105,78,556,85,1460
1001,5105,70,569,19,1452
1001,5105,50,575,-10,1448
1003,5105,28,583,-62,1440
1004,5105,12,579,-121,1441
1004,5105,0,566,-158,1451
1006,5105,-28,581,-204,1429
1007,5105,-39,581,-266,1419
1008,5104,-57,574,-297,1419
1009,5104,-83,578,-344,1400
1010,5104,-105,580,-370,1387
1011,5104,-116,563,-432,1385
1012,5104,-128,564,-490,1363
1013,5105,-154,562,-511,1349
1014,5105,-174,564,-561,1321
1015,5105,-189,542,-592,1325
1016,5105,-201,550,-649,1286
1017,5105,-223,546,-693,1258
1018,5105,-234,548,-727,1233
1019,5105,-257,534,-768,1210
1020,5105,-275,529,-814,1176
1021,5105,-295,522,-836,1156
1022,5105,-319,517,-872,1118
1023,5105,-325,496,-906,1109
1024,5105,-343,490,-946,1069
1025,5105,-355,481,-991,1029
1026,5105,-380,468,-1002,1008
1027,5105,-394,448,-1041,976
1028,5105,-400,433,-1070,956
1029,5105,-426,416,-1094,918
1030,5105,-431,405,-1137,872
1031,5105,-446,387,-1152,851
1032,5105,-457,373,-1186,806
1033,5105,-473,366,-1198,772
1034,5105,-487,346,-1225,730
1035,5105,-488,332,-1262,680
1036,5105,-502,318,-1272,651
1037,5105,-521,286,-1288,617
1038,5105,-525,281,-1306,577
1039,5105,-534,278,-1326,512
1041,5105,-535,267,-1353,454
1041,5105,-542,238,-1363,436
1043,5105,-560,219,-1369,385
1044,5497,-562,215,-1280,278
1045,5497,-562,193,-1291,254
1046,5497,-560,177,-1307,202
1046,5497,-550,156,-1325,176
1048,5497,-549,123,-1336,139
1049,5105,-539,121,-1463,93
1050,5105,-541,82,-1466,83
1051,5105,-547,89,-1465,2
1052,5105,-554,69,-1460,-27
1053,5105,-558,48,-1456,-79
1054,5104,-569,31,-1443,-137
1055,5104,-583,10,-1426,-166
1056,5104,-587,-14,-1415,-215
1057,5104,-576,-21,-1419,-256
1058,5104,-585,-39,-1398,-312
1059,5105,-590,-63,-1379,-361
1060,5105,-574,-74,-1385,-398
1061,5105,-573,-99,-1367,-445
1062,5105,-569,-123,-1357,-469
1063,5105,-570,-135,-1332,-527
1064,5105,-563,-158,-1314,-573
1065,5105,-562,-171,-1296,-606
1066,5105,-546,-193,-1283,-653
1067,5105,-533,-217,-1275,-673
1068,5105,-525,-231,-1249,-725
1069,5105,-523,-251,-1214,-770
1070,5105,-513,-251,-1199,-812
1071,5105,-502,-274,-1169,-852
1072,5105,-488,-291,-1155,-875
1073,5105,-491,-301,-1109,-926
1074,5105,-489,-324,-1064,-960
1075,5105,-479,-337,-1042,-985
1076,5105,-457,-342,-1015,-1036
1077,5105,-451,-366,-986,-1048
1078,5105,-431,-377,-953,-1088
1079,5105,-428,-393,-900,-1122
1080,5105,-424,-415,-867,-1133
1081,5105,-401,-420,-832,-1174
1082,5105,-398,-439,-796,-1185
1083,5105,-370,-437,-763,-1230
1085,5105,-366,-456,-704,-1252
1085,5105,-351,-468,-677,-1266
1087,5105,-345,-485,-618,-1286
1087,5105,-326,-493,-593,-1301
1089,5105,-309,-497,-544,-1329
1090,5105,-298,-516,-486,-1341
1090,5105,-271,-512,-467,-1363
1092,5105,-256,-522,-413,-1379
1092,5105,-229,-531,-393,-1386
1094,5105,-221,-536,-330,-1403
1095,5104,-207,-546,-272,-1413
1096,5104,-182,-541,-249,-1429
1097,5104,-155,-558,-203,-1426
1098,5104,-141,-558,-168,-1435
1099,5104,-124,-564,-112,-1439
1100,4712,-97,-567,-110,-1553
1101,4712,-84,-575,-45,-1553
1102,4712,-67,-576,16,-1556
1103,4712,-50,-608,50,-1525
1104,4712,-36,-605,115,-1528
1105,5105,-14,-617,148,-1403
1106,5105,2,-645,205,-1368
1107,5105,24,-616,257,-1387
1108,5105,45,-609,285,-1386
1109,5105,64,-596,340,-1386
1110,5105,86,-592,366,-1379
1111,5105,105,-589,419,-1364
1112,5105,111,-578,485,-1354
1113,5105,125,-578,519,-1339
1114,5105,150,-587,564,-1305
1115,5105,180,-557,580,-1317
1116,5105,193,-563,636,-1281
1117,5105,195,-564,701,-1248
1118,5105,233,-551,707,-1239
1119,5105,243,-552,762,-1202
1120,5105,263,-532,785,-1197
1121,5105,273,-528,839,-1161
1122,5105,295,-514,878,-1133
1123,5105,315,-501,898,-1116
1124,5105,328,-495,944,-1077
1125,5105,348,-486,962,-1054
1126,5105,365,-473,1000,-1017
1127,5105,376,-463,1026,-993
1128,5105,384,-447,1070,-956
1129,5105,404,-437,1101,-912
1130,5105,421,-420,1116,-891
1131,5105,440,-404,1144,-850
1132,5105,447,-382,1167,-833
1133,5105,460,-383,1198,-772
1134,5105,471,-361,1229,-732
1135,5105,479,-348,1247,-703
1136,5105,487,-317,1276,-669
1137,5105,495,-322,1292,-621
1138,5105,507,-295,1314,-581
1140,5105,521,-269,1330,-540
1140,5104,529,-262,1342,-501
1142,5104,539,-255,1359,-439
1142,5104,546,-239,1368,-408
1143,5104,549,-218,1387,-358
1145,5104,558,-210,1398,-294
1145,5105,564,-198,1404,-258
1147,5105,570,-182,1413,-202
1147,5105,575,-156,1417,-178
1149,5105,587,-135,1417,-125
1150,5105,581,-135,1431,-51
1151,5105,590,-109,1425,-28
1152,5105,602,-87,1417,24
1153,5105,607,-56,1413,43
1154,5105,590,-52,1429,113
1154,5105,596,-37,1420,147
1156,5105,583,-14,1428,199
1157,5105,601,10,1402,248
1158,5105,597,14,1399,293
1159,5105,582,45,1401,336
1160,5105,594,68,1379,362
1161,5105,591,88,1364,414
1162,5105,574,110,1362,463
1163,5105,569,127,1352,494
1164,5105,558,138,1339,553
1165,5105,556,176,1324,562
1166,5105,549,175,1302,632
1167,5105,539,204,1282,670
1168,5105,546,215,1253,704
1169,5105,528,230,1235,754
1170,5105,532,265,1207,763
1171,5105,513,269,1187,822
1172,5105,507,294,1152,859
1173,5105,505,311,1125,881
1174,5105,486,314,1099,938
1175,5105,476,326,1077,964
1176,5105,469,344,1036,1003
1177,5105,455,364,1016,1019
1178,5105,446,382,974,1055
1179,5105,433,373,933,1115
1180,5105,430,402,899,1119
1181,5104,414,419,858,1151
1182,5104,400,431,833,1169
1183,5104,396,443,777,1201
1184,5104,382,454,730,1233
1185,5104,369,463,701,1251
1186,5105,349,476,657,1276
1187,5105,339,493,623,1283
1188,5105,324,497,572,1314
1189,5105,292,508,536,1334
1190,5105,281,504,502,1358
1191,5105,260,525,454,1365
1192,5105,237,537,430,1369
1193,5105,226,536,371,1394
1195,5105,203,541,322,1410
1195,5105,186,551,291,1412
1197,5105,167,554,238,1426
1197,5105,151,552,205,1437
1198,5105,123,559,160,1442
1199,5105,105,560,129,1448
1200,5105,96,579,64,1436
1202,5105,76,564,10,1455
1202,5105,51,579,-14,1443
1204,5105,31,581,-69,1441
1204,5105,23,584,-110,1436
1206,5105,2,581,-163,1434
1206,4712,-26,573,-185,1552
1208,4712,-45,567,-244,1550
1209,4712,-59,598,-308,1508
1209,4712,-76,609,-343,1488
1211,4712,-107,611,-388,1470
1211,5105,-124,614,-404,1346
1213,5105,-133,618,-466,1320
1214,5105,-141,612,-529,1303
1215,5105,-171,604,-546,1293
1216,5105,-178,580,-609,1289
1217,5105,-200,587,-632,1262
1218,5105,-215,569,-684,1248
1218,5105,-242,555,-701,1239
1220,5105,-262,553,-747,1205
1221,5105,-278,545,-794,1175
1222,5105,-294,525,-821,1167
1223,5105,-307,520,-869,1130
1224,5105,-314,511,-903,1110
1225,5105,-333,490,-941,1085
1226,5105,-355,483,-977,1044
1227,5104,-372,474,-997,1019
1228,5104,-382,460,-1041,983
1229,5104,-397,440,-1061,967
1230,5104,-467,398,-1041,955
1231,5104,-428,418,-1112,898
1232,5105,-432,403,-1156,854
1233,5105,-446,389,-1187,810
1234,5105,-469,371,-1193,787
1235,5105,-478,354,-1226,742
1236,5105,-489,343,-1240,711
1237,5105,-502,330,-1265,659
1238,5105,-510,307,-1281,639
1239,5105,-526,298,-1299,582
1240,5105,-523,292,-1332,519
1241,5105,-534,276,-1341,490
1242,5105,-547,261,-1355,435
1243,5105,-556,238,-1362,411
1244,5105,-564,213,-1376,365
1245,5105,-493,256,-1468,250
1246,5105,-582,191,-1391,266
1247,5105,-596,158,-1392,226
1248,5105,-603,145,-1394,191
1249,5105,-603,133,-1405,129
1250,5105,-609,131,-1404,81
1251,5105,-605,106,-1414,32
1252,5105,-618,89,-1405,-25
1253,5105,-621,67,-1403,-53
1254,5105,-609,56,-1414,-117
1255,5105,-608,31,-1412,-141
1256,5105,-609,12,-1406,-196
1257,5105,-616,-6,-1390,-252
1258,5105,-609,-23,-1390,-285
1259,5105,-607,-40,-1380,-341
1260,5105,-604,-63,-1372,-366
1261,5105,-598,-85,-1360,-417
1262,4712,-591,-110,-1467,-461
1263,4712,-582,-129,-1454,-518
1264,4712,-597,-148,-1415,-573
1265,4712,-604,-162,-1390,-609
1266,4712,-605,-196,-1360,-648
1267,5105,-607,-212,-1233,-643
1268,5105,-600,-234,-1207,-688
1269,5105,-587,-255,-1196,-711
1270,5105,-574,-269,-1172,-762
1272,5105,-549,-279,-1157,-815
1272,5104,-548,-297,-1131,-839
1273,5104,-527,-312,-1109,-885
1274,5104,-515,-323,-1090,-914
1275,5104,-502,-345,-1057,-949
1277,5104,-495,-355,-1015,-997
1277,5105,-486,-363,-990,-1025
1279,5105,-478,-381,-946,-1060
1279,5105,-465,-389,-923,-1087
1281,5105,-448,-395,-884,-1131
1281,5105,-441,-420,-853,-1139
1283,5105,-427,-443,-808,-1162
1284,5105,-413,-445,-762,-1204
1284,5105,-397,-458,-738,-1220
1286,5105,-378,-476,-694,-1242
1286,5105,-363,-489,-666,-1255
1288,5105,-355,-486,-609,-1295
1289,5105,-338,-501,-559,-1315
1290,5105,-318,-503,-534,-1334
1291,5105,-298,-528,-485,-1339
1292,5105,-290,-534,-447,-1352
1293,5105,-266,-540,-402,-1372
1294,5105,-244,-548,-376,-1380
1295,5105,-221,-555,-328,-1394
1296,5105,-210,-561,-266,-1407
1297,5105,-185,-562,-243,-1417
1298,5105,-167,-573,-187,-1421
1299,5105,-145,-571,-160,-1432
1300,5105,-120,-567,-111,-1445
1301,5105,-113,-583,-69,-1434
1302,5105,-89,-577,-19,-1445
1303,5105,-58,-592,24,-1433
1304,5105,-50,-579,66,-1446
1305,5105,-35,-585,125,-1438
1306,5105,-12,-590,153,-1431
1307,5105,7,-580,207,-1435
1308,4712,24,-586,243,-1537
1309,4712,38,-592,307,-1521
1310,4712,63,-595,360,-1505
1311,4712,84,-618,391,-1472
1312,4712,97,-690,455,-1380
1313,5104,124,-626,457,-1322
1314,5104,139,-633,513,-1291
1315,5104,154,-623,545,-1284
1316,5104,182,-595,586,-1285
1317,5104,142,-621,695,-1230
1318,5105,199,-579,684,-1250
1319,5105,239,-558,711,-1237
1320,5105,255,-550,738,-1221
1321,5105,260,-549,798,-1184
1322,5105,282,-541,818,-1165
1323,5105,300,-525,863,-1140
1324,5105,311,-520,912,-1100
1325,5105,319,-504,943,-1087
1326,5105,338,-499,982,-1043
1327,5105,362,-474,996,-1036
1328,5105,384,-457,1028,-1002
1329,5105,394,-451,1053,-973
1330,5105,412,-442,1087,-927
1331,5105,425,-429,1123,-884
1332,5105,447,-404,1133,-871
1333,5105,450,-396,1176,-820
1334,5105,466,-381,1189,-795
1335,5105,475,-373,1222,-741
1336,5105,482,-347,1242,-725
1337,5105,485,-339,1278,-669
1338,5105,496,-313,1302,-629
1339,5105,515,-303,1306,-596
1340,5105,520,-296,1333,-535
1341,5105,528,-284,1345,-500
1342,5105,605,-203,1294,-513
1343,4712,546,-236,1475,-480
1344,4712,549,-233,1497,-409
1345,4712,568,-229,1495,-363
1346,4712,583,-221,1501,-294
1347,4712,609,-207,1493,-232
1348,5105,624,-196,1382,-161
1349,5105,629,-177,1388,-105
1350,5105,635,-150,1388,-83
1351,5105,625,-125,1404,-32
1352,5105,630,-102,1403,-5
1353,5104,619,-83,1416,49
1354,5104,619,-76,1415,118
1355,5104,610,-50,1423,142
1356,5104,616,-32,1412,199
1357,5104,616,-8,1407,224
1358,5105,604,24,1410,266
1359,5105,608,31,1398,308
1360,5105,597,56,1395,357
1361,5105,598,69,1377,418
1362,5105,596,98,1367,438
1363,5105,591,126,1351,481
1364,5105,580,138,1347,516
1365,5105,576,154,1325,571
1367,5105,567,178,1306,617
1367,5105,563,199,1290,641
1369,5105,548,223,1273,685
1369,5105,537,228,1261,725
1370,5105,539,251,1224,767
1371,5105,527,267,1210,794
1372,5105,522,281,1174,843
1374,5105,505,295,1150,891
1374,5105,500,322,1125,904
1376,5105,498,338,1081,947
1376,5105,486,347,1060,977
1378,5105,482,362,1014,1018
1378,4712,472,368,1079,1119
1380,4712,452,382,1044,1162
1381,4712,455,416,983,1184
1381,4712,454,431,945,1204
1383,4712,459,449,880,1237
1383,5105,452,479,771,1158
1385,5105,428,499,733,1181
1385,5105,418,498,701,1210
1387,5105,400,512,655,1235
1388,5105,358,510,632,1275
1389,5105,344,520,602,1288
1390,5105,341,527,537,1316
1390,5105,325,537,507,1326
1392,5105,290,535,473,1357
1392,5105,275,547,441,1364
1394,5105,251,562,394,1374
1395,5105,242,564,331,1394
1396,5105,215,571,310,1401
1397,5105,191,571,261,1419
1398,5105,178,580,225,1420
1399,5105,146,583,183,1430
1400,5105,131,592,149,1429
1401,5105,104,598,101,1432
1402,5105,100,595,30,1442
1403,5105,78,600,2,1439
1404,5104,44,587,-38,1454
1405,5104,29,596,-73,1445
1406,5104,5,597,-124,1441
1407,5104,-22,600,-146,1434
1408,5104,-29,590,-213,1436
1409,5105,-44,598,-273,1419
1410,5105,-60,596,-305,1412
1411,5105,-89,603,-351,1390
1412,5105,-94,593,-394,1389
1413,5105,-116,594,-445,1368
1414,4712,-125,597,-508,1463
1415,4712,-158,585,-551,1451
1416,4712,-175,600,-608,1409
1417,4712,-189,611,-643,1379
1418,4712,-221,609,-684,1350
1419,5105,-235,612,-678,1221
1420,5105,-256,621,-724,1176
1421,5105,-281,598,-743,1175
1422,5105,-287,581,-801,1152
1423,5105,-312,569,-838,1123
1424,5105,-321,552,-871,1111
1425,5105,-333,541,-919,1075
1426,5105,-351,525,-940,1061
1427,5105,-372,510,-977,1027
1428,5105,-383,499,-1003,1003
1429,5105,-398,477,-1042,974
1430,5105,-418,460,-1075,936
1431,5105,-425,452,-1101,907
1432,5105,-448,428,-1127,875
1433,5105,-459,412,-1148,851
1434,5105,-467,407,-1185,796
1435,5105,-482,384,-1198,779
1436,5105,-494,369,-1228,731
1437,5105,-514,351,-1247,685
1438,5105,-525,334,-1262,658
1439,5105,-534,326,-1287,600
1440,5105,-543,300,-1300,581
1441,5105,-551,282,-1323,531
1442,5105,-557,277,-1336,489
1443,5105,-601,280,-1319,415
1444,5104,-558,253,-1386,371
1445,5104,-571,224,-1388,352
1446,5104,-583,208,-1396,296
1447,5104,-591,180,-1399,275
1448,5104,-563,200,-1443,181
1449,4712,-617,168,-1508,193
1450,4712,-607,138,-1531,145
1451,4712,-635,129,-1513,74
1452,4712,-646,117,-1506,33
1453,4712,-659,92,-1498,-20
1454,5105,-665,82,-1383,-74
1455,5105,-689,63,-1358,-130
1456,5105,-675,35,-1369,-152
1457,5105,-651,25,-1386,-218
1458,5105,-648,-3,-1381,-264
1459,5105,-649,-21,-1372,-296
1460,5105,-636,-45,-1372,-347
1461,5105,-632,-69,-1365,-372
1462,5105,-621,-83,-1359,-431
1464,5105,-611,-108,-1347,-479
1464,5105,-603,-115,-1341,-520
1466,5105,-594,-146,-1325,-560
1466,5105,-584,-175,-1317,-578
1467,5105,-574,-190,-1298,-632
1468,5105,-564,-209,-1287,-659
1469,5105,-562,-223,-1256,-713
1471,5105,-556,-251,-1226,-752
1471,5105,-550,-262,-1207,-784
1473,5105,-534,-277,-1184,-833
1473,5105,-532,-282,-1158,-869
1475,5105,-532,-317,-1115,-896
1475,5105,-513,-326,-1103,-928
1477,5105,-506,-332,-1063,-980
1478,5105,-496,-347,-1023,-1022
1478,5105,-483,-375,-1002,-1031
1480,5105,-474,-384,-958,-1075
1480,5105,-464,-401,-933,-1093
1482,5105,-447,-414,-893,-1132
1482,5105,-439,-432,-863,-1146
1484,5105,-423,-433,-820,-1191
1485,5104,-414,-449,-767,-1221
1486,5104,-401,-463,-739,-1235
1487,5104,-387,-478,-689,-1261
1487,5104,-367,-493,-666,-1272
1489,5104,-356,-503,-612,-1299
1489,4712,-389,-549,-595,-1372
1491,4712,-322,-521,-591,-1436
1492,4712,-303,-537,-537,-1453
1493,4712,-297,-565,-494,-1446
1494,4712,-281,-576,-436,-1464
1495,5105,-260,-594,-363,-1362
1496,5105,-241,-604,-309,-1372
1497,5105,-230,-605,-271,-1384
1498,5105,-203,-606,-224,-1401
1499,5105,-179,-612,-175,-1409
1500,5105,-160,-602,-143,-1426
1501,5105,-130,-602,-99,-1436
1502,5105,-111,-613,-68,-1430
