AngMes,VelMes,i_a,i_b,u_a,u_b
1359,5890,1207,77,1670,545
1360,5890,1192,119,1658,609
1361,5890,1151,148,1680,650
1362,5890,1153,208,1646,693
1363,5497,1136,257,1734,769
1365,5497,1107,298,1724,833
1366,5497,1107,337,1681,897
1367,5497,1098,378,1644,958
1368,5497,1091,422,1600,1014
1369,5890,1081,467,1448,1023
1370,5890,1062,521,1409,1060
1371,5890,1045,565,1387,1075
1372,5890,1017,587,1352,1141
1374,5890,992,610,1311,1203
1375,5497,971,639,1355,1316
1376,5497,953,668,1300,1372
1377,5497,1004,744,1172,1377
1378,5497,918,737,1179,1463
1380,5497,904,769,1110,1507
1380,5497,880,803,1077,1521
1381,5497,868,838,1001,1556
1383,5497,834,863,946,1598
1384,5497,809,897,879,1628
1385,5497,791,930,803,1656
1386,5890,760,951,667,1598
1387,5890,725,985,606,1614
1389,5890,671,989,562,1657
1389,5890,619,996,548,1679
1390,5890,574,1029,494,1686
1392,5497,539,1128,478,1720
1393,5497,491,1039,421,1845
1394,5497,453,1046,352,1870
1395,5497,421,1067,276,1877
1396,5497,377,1097,211,1872
1397,5497,325,1119,189,1861
1398,5497,287,1142,118,1855
1400,5497,239,1158,56,1852
1401,5497,201,1162,-16,1857
1402,5497,151,1164,-77,1860
1403,5890,106,1171,-157,1738
1404,5890,66,1190,-224,1715
1405,5890,25,1178,-254,1720
1406,5890,-22,1168,-312,1719
1407,5890,-59,1171,-380,1701
1409,5497,-85,1160,-465,1802
1410,5497,-117,1142,-542,1798
1411,5497,-165,1153,-602,1761
1412,5497,-202,1164,-671,1720
1413,5497,-237,1154,-706,1707
1414,5497,-276,1159,-771,1663
1415,5497,-319,1161,-831,1621
1416,5497,-353,1138,-899,1600
1418,5497,-399,1145,-953,1544
1419,5497,-428,1139,-1022,1498
1420,5497,-467,1118,-1046,1481
1421,5497,-515,1104,-1092,1437
1422,5497,-551,1087,-1148,1393
1423,5497,-589,1065,-1201,1350
1424,5497,-619,1038,-1258,1309
1425,5890,-663,1014,-1236,1164
1426,5890,-697,976,-1254,1155
1427,5890,-731,940,-1296,1116
1429,5890,-758,907,-1343,1073
1430,5890,-781,862,-1390,1038
1431,5497,-812,820,-1501,1078
1432,5497,-840,796,-1542,1016
1433,5497,-876,738,-1549,1015
1434,5497,-917,725,-1570,938
1435,5497,-938,709,-1609,862
1436,5497,-969,677,-1632,799
1438,5497,-993,646,-1660,733
1439,5497,-1021,625,-1680,656
1440,5497,-1078,575,-1654,640
1441,5497,-1081,541,-1693,572
1442,5497,-1089,527,-1721,482
1443,5497,-1113,500,-1732,405
1444,5497,-1115,479,-1761,321
1445,5497,-1146,442,-1749,287
1446,5497,-1150,411,-1768,210
1447,5497,-1170,374,-1766,139
1449,5497,-1161,338,-1792,65
1450,5497,-1189,301,-1777,-5
1451,5497,-1191,256,-1783,-70
1452,5497,-1195,219,-1782,-106
1453,5497,-1201,167,-1776,-164
1454,5497,-1198,133,-1776,-240
1455,5497,-1203,108,-1765,-326
1456,5497,-1211,62,-1746,-389
1458,5497,-1200,20,-1743,-456
1458,5497,-1209,-54,-1720,-453
1460,5497,-1197,-82,-1710,-532
1461,5497,-1187,-145,-1696,-576
1462,5497,-1169,-170,-1685,-657
1463,5497,-1180,-219,-1642,-712
1464,5497,-1153,-258,-1642,-741
1465,5497,-1142,-306,-1614,-795
1466,5497,-1120,-338,-1594,-864
1467,5497,-1110,-378,-1557,-923
1469,5497,-1092,-426,-1526,-972
1469,5497,-1082,-469,-1498,-992
1471,5497,-1062,-516,-1462,-1038
1472,5497,-1047,-541,-1418,-1105
1473,5497,-1032,-579,-1371,-1156
1474,5497,-1021,-611,-1316,-1211
1475,5497,-1008,-635,-1281,-1243
1476,5497,-982,-688,-1237,-1272
1477,5497,-957,-713,-1188,-1327
1478,5497,-942,-729,-1126,-1389
1480,5497,-925,-751,-1063,-1442
1480,5497,-907,-802,-1025,-1436
1482,5497,-869,-818,-978,-1490
1483,5497,-842,-847,-919,-1527
1484,5497,-808,-855,-864,-1583
1485,5497,-791,-886,-790,-1611
1486,5497,-747,-912,-770,-1622
1487,5497,-714,-937,-708,-1650
1488,5497,-689,-964,-637,-1673
1489,5497,-646,-981,-581,-1704
1490,5497,-610,-1019,-551,-1695
1491,5497,-573,-1034,-486,-1718
1493,5497,-534,-1045,-422,-1744
1494,5497,-495,-1049,-358,-1774
1495,5497,-447,-1079,-301,-1773
1496,5497,-406,-1091,-272,-1778
1497,5497,-378,-1111,-193,-1779
1498,5497,-323,-1120,-141,-1789
1499,5497,-284,-1131,-73,-1792
1500,5497,-242,-1138,-43,-1793
1501,5497,-192,-1148,13,-1791
1502,5497,-152,-1154,82,-1788
1504,5497,-108,-1150,147,-1792
1505,5497,-69,-1146,215,-1792
1506,5497,-39,-1166,257,-1768
1507,5497,5,-1173,319,-1750
1508,5497,33,-1163,398,-1744
1509,5497,71,-1179,467,-1710
1510,5497,114,-1169,494,-1705
1511,5497,145,-1179,569,-1670
1512,5497,175,-1185,643,-1636
1513,5497,214,-1164,707,-1622
1514,5497,249,-1142,740,-1620
1515,5497,295,-1139,795,-1584
1517,5497,335,-1135,855,-1546
1518,5497,362,-1133,926,-1502
1519,5105,391,-1109,998,-1598
1520,5105,439,-1100,1049,-1554
1521,5105,483,-1096,1102,-1502
1522,5105,526,-1095,1154,-1443
1523,5105,569,-1086,1173,-1410
1524,5497,616,-1063,1160,-1269
1525,5497,643,-1046,1218,-1218
1526,5497,664,-1025,1278,-1169
1527,5497,703,-989,1293,-1156
1528,5497,738,-945,1335,-1124
1530,5497,774,-918,1371,-1071
1531,5497,795,-876,1421,-1033
1531,5497,830,-838,1432,-1016
1533,5497,866,-809,1463,-959
1534,5497,878,-790,1513,-892
1535,5497,914,-744,1536,-847
1536,5497,944,-698,1543,-833
1537,5497,975,-677,1566,-760
1538,5497,992,-636,1599,-707
1539,5497,1012,-602,1626,-646
1540,5105,1026,-583,1737,-658
1541,5105,1046,-548,1761,-590
1542,5105,1072,-539,1775,-496
1544,5105,1098,-512,1786,-418
1544,5105,1115,-487,1791,-372
1546,5497,1143,-477,1687,-231
1547,5497,1162,-437,1691,-167
1548,5497,1169,-393,1703,-104
1549,5497,1161,-272,1722,-155
1550,5497,1178,-296,1718,-24
1551,5497,1176,-285,1727,72
1552,5497,1184,-241,1722,99
1553,5497,1182,-202,1727,168
1554,5497,1181,-154,1727,227
1555,5497,1189,-106,1713,286
1556,5105,1187,-69,1821,316
1557,5105,1178,-12,1819,369
1559,5105,1182,6,1801,461
1560,5105,1195,50,1769,527
1561,5105,1203,100,1746,549
1562,5497,1196,153,1615,590
1563,5497,1195,189,1586,657
1564,5497,1181,234,1577,680
1565,5497,1161,271,1561,744
1566,5497,1140,306,1542,808
1567,5497,1130,364,1506,846
1568,5497,1099,396,1507,879
1569,5497,1083,440,1473,929
1570,5497,1060,475,1444,987
1572,5497,1047,515,1401,1038
1572,5105,1024,552,1486,1109
1573,5105,1004,589,1444,1163
1575,5105,1001,612,1380,1229
1575,5105,996,641,1341,1258
1577,5105,976,677,1290,1307
1578,5497,985,720,1114,1279
1579,5497,973,747,1049,1327
1580,5497,937,767,1033,1356
1581,5497,907,794,984,1400
1582,5497,873,819,935,1442
1583,5105,825,826,1005,1557
1584,5105,809,859,932,1590
1585,5105,794,891,856,1622
1586,5105,764,926,793,1646
1587,5105,735,959,757,1651
1588,5497,708,992,622,1578
1590,5497,678,1108,556,1507
1590,5497,632,1025,537,1619
1592,5497,602,1022,468,1663
1593,5497,551,1038,419,1684
1594,5105,500,1054,452,1791
1595,5105,465,1061,382,1818
1596,5105,435,1083,305,1825
1597,5105,396,1112,237,1823
1598,5105,348,1125,213,1825
1599,5497,307,1140,114,1719
1600,5497,271,1158,44,1714
1601,5497,219,1165,26,1713
1602,5497,174,1156,-34,1729
1603,5497,138,1167,-104,1720
1604,5105,85,1152,-108,1846
1605,5105,41,1154,-173,1841
1606,5105,15,1176,-257,1813
1608,5105,-28,1175,-324,1803
0,5105,-51,1204,-373,1765
1,5497,-92,1199,-435,1639
2,5497,-128,1211,-502,1605
3,5497,-158,1188,-541,1610
4,5497,-192,1167,-610,1603
5,5497,-232,1166,-671,1572
6,5105,-263,1158,-729,1665
7,5105,-294,1146,-802,1639
9,5105,-332,1146,-866,1598
9,5105,-377,1144,-888,1569
11,5105,-418,1135,-946,1529
12,5497,-446,1131,-973,1376
13,5497,-500,1106,-979,1365
14,5497,-517,1085,-1051,1329
15,5497,-562,1058,-1094,1296
16,5497,-587,1034,-1126,1278
17,5105,-632,993,-1221,1349
18,5105,-662,970,-1277,1302
19,5105,-704,962,-1290,1263
20,5105,-706,965,-1368,1185
21,5105,-774,920,-1378,1152
22,5105,-806,901,-1397,1119
23,5105,-848,871,-1427,1067
24,5105,-883,852,-1461,1001
25,5105,-915,817,-1496,948
26,5105,-930,792,-1523,913
27,5497,-956,763,-1471,779
29,5497,-999,713,-1482,737
29,5497,-1011,693,-1504,696
31,5497,-1018,651,-1545,644
32,5497,-1031,608,-1577,591
33,5105,-1047,571,-1684,622
34,5105,-1065,528,-1709,564
35,5105,-1100,509,-1712,480
36,5105,-1119,493,-1717,427
37,5105,-1136,465,-1731,350
38,5497,-1153,438,-1636,230
39,5497,-1168,405,-1635,194
40,5497,-1174,377,-1648,118
41,5497,-1184,340,-1653,51
42,5497,-1176,305,-1669,15
43,5105,-1176,258,-1787,-19
44,5105,-1180,222,-1790,-93
45,5105,-1190,182,-1782,-126
46,5105,-1201,144,-1772,-197
47,5105,-1211,116,-1757,-279
48,5105,-1207,71,-1757,-307
49,5105,-1224,26,-1729,-371
51,5105,-1232,-17,-1706,-435
51,5105,-1235,-60,-1691,-464
53,5105,-1235,-98,-1670,-534
54,5497,-1225,-144,-1541,-580
55,5497,-1231,-177,-1515,-615
56,5497,-1192,-215,-1521,-678
57,5497,-1170,-271,-1520,-688
58,5497,-1140,-306,-1513,-750
59,5105,-1120,-346,-1598,-838
60,5105,-1121,-393,-1568,-858
61,5105,-1099,-419,-1542,-930
62,5105,-1094,-462,-1496,-982
63,5105,-1086,-502,-1468,-1005
64,5105,-1081,-544,-1416,-1056
65,5105,-1066,-583,-1371,-1108
66,5105,-1048,-647,-1346,-1103
67,5105,-1040,-642,-1288,-1194
68,5105,-1032,-669,-1227,-1252
69,5105,-1023,-708,-1188,-1268
70,5105,-992,-735,-1144,-1321
71,5105,-982,-764,-1078,-1369
72,5105,-929,-766,-1077,-1417
73,5105,-926,-808,-998,-1448
75,5497,-915,-846,-843,-1399
75,5497,-889,-877,-812,-1410
77,5497,-843,-906,-771,-1441
77,5497,-805,-910,-751,-1476
78,5497,-762,-928,-704,-1512
80,5105,-728,-939,-712,-1643
80,5105,-697,-965,-680,-1652
82,5105,-666,-989,-613,-1677
83,5105,-636,-1022,-544,-1690
84,5105,-597,-1044,-516,-1696
85,5105,-564,-1051,-447,-1728
86,5105,-530,-1084,-378,-1731
87,5105,-498,-1107,-341,-1729
88,5105,-453,-1122,-281,-1743
89,5105,-406,-1130,-257,-1753
90,5105,-363,-1146,-194,-1760
91,5105,-330,-1156,-120,-1767
92,5105,-295,-1194,-83,-1740
93,5105,-236,-1188,-34,-1758
94,5105,-200,-1207,37,-1746
95,5105,-164,-1204,73,-1753
96,5105,-117,-1205,135,-1753
97,5105,-79,-1194,170,-1763
98,5105,-44,-1209,243,-1742
99,5105,0,-1205,307,-1737
100,5105,29,-1211,350,-1723
101,5105,52,-1232,434,-1686
102,5105,99,-1229,494,-1669
103,5105,135,-1223,528,-1659
104,5105,162,-1234,607,-1621
105,5105,201,-1202,638,-1633
106,5105,244,-1209,699,-1594
108,5105,269,-1190,777,-1576
108,5105,309,-1202,805,-1537
110,5105,348,-1184,866,-1512
111,5497,379,-1175,896,-1366
111,5497,431,-1156,906,-1352
113,5497,459,-1127,969,-1329
113,5497,495,-1100,992,-1319
115,5497,528,-1068,1047,-1294
116,5105,549,-1045,1164,-1355
117,5105,581,-1017,1191,-1340
118,5105,623,-1021,1234,-1270
119,5105,655,-1000,1258,-1244
120,5105,698,-974,1297,-1199
121,5105,730,-947,1344,-1151
122,5105,762,-920,1362,-1126
123,5105,803,-893,1394,-1075
124,5105,836,-933,1433,-951
125,5105,864,-843,1450,-986
126,5105,894,-796,1486,-947
127,5105,925,-764,1496,-920
128,5105,948,-738,1534,-857
129,5105,980,-720,1558,-782
130,5105,993,-694,1581,-746
131,5105,1038,-635,1588,-709
132,5105,1065,-615,1593,-665
133,5105,1067,-608,1635,-573
134,5105,1085,-568,1659,-513
135,5105,1103,-542,1666,-471
136,5105,1127,-527,1678,-384
137,5105,1132,-488,1704,-319
138,5105,1140,-471,1715,-266
139,5105,1154,-437,1726,-193
140,5105,1183,-387,1711,-173
141,5105,1188,-362,1725,-90
143,5105,1189,-318,1738,-27
143,5105,1203,-278,1732,4
144,5105,1205,-251,1737,85
145,5105,1210,-213,1736,120
146,5105,1226,-163,1720,179
148,5105,1215,-145,1729,270
148,5105,1217,-91,1723,288
150,5105,1222,-53,1709,359
150,5105,1221,-10,1702,388
152,5105,1216,41,1691,443
153,5105,1203,79,1684,512
153,5105,1202,115,1669,547
155,5105,1203,172,1642,595
155,5105,1198,199,1627,638
157,5105,1173,241,1620,699
158,5105,1164,280,1592,763
159,5105,1169,328,1561,781
160,5105,1204,404,1483,805
161,5105,1135,420,1505,887
162,5105,1107,435,1501,936
163,5105,1110,495,1445,971
164,5105,1087,520,1432,1007
165,5105,1074,570,1387,1049
166,5105,1071,606,1329,1103
167,5105,1045,631,1313,1135
168,5105,1018,662,1273,1190
169,5105,1007,688,1238,1219
170,5105,1001,716,1172,1272
171,5105,976,743,1123,1324
172,5105,956,776,1091,1342
173,5105,943,803,1024,1389
174,5105,929,820,984,1419
175,5105,894,851,935,1457
176,5105,864,875,877,1499
177,5105,843,903,839,1513
178,5105,807,928,785,1548
179,5105,772,947,759,1567
180,5105,737,976,701,1594
181,5105,700,990,641,1631
182,5105,675,1025,602,1628
183,5105,637,1035,541,1663
184,5105,600,1050,512,1677
185,5105,566,1092,444,1673
186,5105,533,1106,375,1695
187,5105,487,1109,351,1713
188,5105,447,1125,287,1726
189,5105,418,1138,246,1730
190,5105,372,1154,185,1737
192,5105,318,1161,133,1749
192,5105,278,1178,101,1741
194,5105,232,1185,41,1747
194,5105,186,1183,15,1755
196,5105,159,1198,-65,1744
197,5105,112,1200,-126,1745
197,5105,76,1164,-162,1780
199,5105,31,1217,-225,1722
199,5105,1,1221,-266,1712
201,5105,-37,1216,-335,1705
202,5105,-69,1233,-411,1672
203,5105,-105,1225,-445,1667
204,5105,-151,1204,-505,1665
205,5105,-166,1219,-560,1634
206,5105,-215,1212,-615,1612
207,5105,-236,1219,-698,1572
208,5105,-282,1202,-720,1565
209,5105,-314,1198,-790,1530
210,5105,-348,1191,-822,1509
211,5105,-386,1177,-882,1478
212,5105,-425,1172,-940,1434
213,5105,-459,1143,-970,1429
214,5105,-502,1119,-1020,1398
215,5105,-539,1116,-1045,1363
216,5105,-569,1101,-1105,1317
217,5105,-602,1063,-1160,1292
218,5105,-642,1050,-1177,1261
219,5105,-685,1015,-1217,1227
220,5105,-711,1004,-1246,1191
221,5105,-751,993,-1285,1128
222,5105,-782,958,-1305,1113
223,5105,-860,880,-1301,1113
224,5105,-842,896,-1391,1016
225,5105,-876,872,-1403,984
226,5105,-887,828,-1459,943
227,5105,-932,784,-1455,930
228,5105,-951,782,-1498,843
229,5105,-979,734,-1528,800
230,5105,-1013,688,-1530,785
231,5105,-1031,671,-1565,707
232,5105,-1054,646,-1574,668
233,5105,-1075,614,-1599,603
234,5105,-1096,588,-1620,529
235,5105,-1112,560,-1631,490
236,5105,-1127,526,-1653,423
237,5105,-1148,499,-1654,382
238,5105,-1158,466,-1673,311
239,5105,-1169,423,-1689,249
240,5105,-1182,410,-1692,191
241,5105,-1192,387,-1701,108
242,5105,-1214,346,-1691,77
243,5105,-1211,304,-1706,12
244,5105,-1209,266,-1716,-21
245,5105,-1214,238,-1718,-101
247,5105,-1231,209,-1703,-180
247,5105,-1232,159,-1701,-203
249,5105,-1226,137,-1703,-289
249,5105,-1237,78,-1688,-303
250,5105,-1236,29,-1679,-361
252,5105,-1252,-16,-1648,-422
252,5105,-1217,-50,-1671,-460
254,5105,-1215,-98,-1653,-518
254,5105,-1215,-141,-1637,-545
256,5105,-1208,-177,-1616,-613
257,5105,-1200,-217,-1593,-677
258,5105,-1204,-267,-1566,-695
259,5105,-1185,-309,-1547,-754
260,5105,-1168,-352,-1538,-778
261,5105,-1143,-384,-1519,-845
261,5105,-1130,-422,-1501,-871
263,5105,-1115,-460,-1467,-930
264,5105,-1107,-498,-1423,-985
265,5105,-1100,-540,-1392,-1004
266,5105,-1078,-569,-1356,-1066
267,5105,-1069,-617,-1323,-1077
268,5105,-1041,-682,-1288,-1098
269,4712,-1030,-654,-1352,-1243
270,4712,-1018,-681,-1293,-1303
271,4712,-1023,-713,-1214,-1355
272,4712,-1012,-755,-1174,-1368
273,4712,-986,-784,-1120,-1418
274,5105,-972,-825,-996,-1356
275,5105,-959,-861,-926,-1391
276,5105,-931,-869,-870,-1451
277,5105,-901,-905,-842,-1457
278,5105,-862,-922,-792,-1503
279,5105,-832,-947,-762,-1518
280,5105,-789,-966,-712,-1556
281,5105,-753,-1035,-685,-1522
282,5105,-720,-1003,-623,-1606
283,5105,-691,-1028,-555,-1629
284,5105,-643,-1038,-537,-1648
285,5105,-605,-1053,-474,-1675
286,5105,-574,-1092,-439,-1662
287,5105,-532,-1093,-379,-1697
288,5105,-488,-1100,-318,-1721
289,5105,-447,-1110,-290,-1730
290,5105,-401,-1141,-231,-1725
291,5105,-363,-1144,-199,-1736
292,5105,-323,-1158,-133,-1742
293,5105,-281,-1169,-104,-1741
294,5105,-246,-1171,-32,-1751
295,5105,-200,-1183,29,-1748
296,5105,-159,-1207,60,-1727
297,5105,-121,-1201,130,-1735
298,5105,-91,-1207,172,-1728
299,5105,-37,-1212,225,-1718
300,5105,2,-1213,257,-1711
301,5105,31,-1217,335,-1696
302,5105,49,-1224,424,-1673
303,5105,79,-1220,465,-1665
304,5105,130,-1218,520,-1645
305,5105,158,-1221,562,-1625
306,5105,201,-1207,623,-1611
307,5105,229,-1213,664,-1583
308,5105,264,-1207,731,-1554
309,5105,295,-1205,802,-1517
310,5105,336,-1179,827,-1516
311,5105,377,-1169,885,-1481
312,5105,418,-1157,908,-1460
313,5105,441,-1144,980,-1423
314,4712,487,-1140,1042,-1495
315,4712,526,-1117,1100,-1462
316,4712,561,-1117,1159,-1401
317,4712,596,-1107,1186,-1368
318,4712,643,-1102,1229,-1306
319,5105,630,-1113,1242,-1154
320,5105,727,-1060,1227,-1137
321,5105,766,-1020,1241,-1128
322,5105,786,-995,1298,-1077
324,5105,819,-953,1340,-1041
324,5105,842,-918,1364,-1022
325,5105,873,-877,1404,-980
326,5105,891,-849,1430,-952
327,5105,921,-820,1465,-895
328,5105,951,-788,1475,-867
329,5105,973,-753,1512,-813
331,5105,999,-709,1542,-764
331,5105,1030,-685,1547,-726
333,5105,1062,-655,1564,-660
333,5105,1073,-627,1584,-623
335,5105,1075,-595,1626,-557
335,5105,1100,-581,1628,-504
336,5105,1115,-549,1651,-435
338,5105,1129,-511,1671,-370
338,5105,1149,-512,1672,-300
340,5105,1155,-473,1694,-234
340,5105,1168,-424,1697,-213
342,5105,1176,-389,1711,-142
343,5105,1184,-364,1720,-60
344,5105,1203,-306,1710,-46
345,5105,1207,-278,1718,33
346,5105,1223,-250,1706,77
347,5105,1214,-211,1720,146
347,5105,1228,-173,1707,180
349,5105,1222,-125,1710,240
350,5105,1228,-100,1698,324
351,5105,1232,-44,1687,340
352,5105,1250,0,1656,404
353,5105,1225,40,1670,434
354,5105,1222,84,1654,496
355,4712,1212,114,1762,548
356,4712,1225,177,1723,594
357,4712,1209,205,1710,674
358,4712,1217,245,1681,706
359,4712,1215,284,1647,773
360,5105,1214,336,1514,762
361,5105,1202,373,1483,825
362,5105,1189,428,1450,868
363,5105,1161,470,1445,890
364,5105,1137,486,1417,969
365,5105,1072,510,1446,1007
366,5105,1096,566,1364,1042
367,5105,1085,602,1336,1066
368,5105,1069,635,1288,1121
369,5105,1046,656,1245,1185
370,5105,1033,698,1212,1199
371,5105,1017,719,1157,1258
372,5105,989,740,1136,1291
373,5105,969,781,1079,1326
374,5105,950,799,1019,1383
375,5105,933,816,981,1413
376,5105,898,839,932,1459
377,5105,869,866,904,1477
378,5105,781,891,905,1516
379,5105,806,933,821,1514
380,5105,768,936,767,1570
381,5105,758,980,684,1580
382,5105,730,1002,649,1593
383,5105,687,1011,594,1633
384,5105,645,1025,571,1650
385,5105,612,1058,504,1660
386,5105,580,1079,436,1679
387,5105,542,1100,406,1681
388,5105,498,1119,347,1695
389,5105,453,1117,322,1718
390,5105,410,1129,261,1732
391,5105,372,1129,228,1748
392,5105,332,1165,162,1733
393,5105,288,1177,100,1737
394,5105,246,1178,71,1745
395,5105,196,1197,12,1736
396,5105,171,1194,-33,1743
397,5105,118,1198,-88,1743
398,5105,80,1195,-122,1745
399,5105,44,1208,-193,1729
401,5105,-1,1215,-255,1714
401,5105,-29,1209,-298,1714
402,5105,-57,1210,-377,1699
403,5105,-93,1219,-412,1679
404,5105,-128,1207,-483,1670
406,5105,-158,1211,-559,1641
406,5105,-194,1205,-593,1629
408,5105,-232,1207,-659,1597
408,5105,-260,1212,-699,1568
410,5105,-302,1190,-759,1553
410,4712,-341,1183,-818,1643
412,4712,-366,1171,-895,1612
413,4712,-407,1161,-956,1574
413,4712,-455,1168,-975,1533
415,4712,-496,1159,-1033,1488
415,5105,-535,1158,-1013,1350
417,5105,-576,1151,-1063,1298
418,5105,-598,1129,-1130,1258
419,5105,-643,1092,-1143,1251
420,5105,-673,1075,-1197,1201
421,5105,-708,1045,-1217,1184
422,5105,-745,1010,-1261,1146
422,5105,-776,966,-1282,1140
424,5105,-805,937,-1330,1093
425,5105,-835,905,-1372,1044
426,5105,-856,877,-1398,1018
427,5105,-897,845,-1425,965
428,5105,-931,815,-1435,939
429,5105,-944,787,-1484,878
430,5105,-973,702,-1515,873
431,5105,-1003,726,-1523,788
432,5105,-1037,682,-1543,738
433,5105,-1053,656,-1560,701
434,5105,-1068,627,-1593,633
435,5105,-1091,597,-1600,598
436,5105,-1101,576,-1632,519
437,5105,-1121,543,-1650,451
438,5105,-1142,522,-1652,403
439,5105,-1154,490,-1672,332
440,5105,-1169,445,-1676,308
441,5105,-1169,430,-1702,217
442,5105,-1190,395,-1702,146
443,5105,-1203,367,-1702,102
444,5105,-1212,315,-1708,46
445,5105,-1226,283,-1701,7
446,5105,-1235,254,-1702,-71
447,5105,-1232,213,-1708,-139
448,5105,-1236,183,-1706,-182
449,5105,-1243,141,-1696,-248
450,5105,-1239,87,-1696,-267
451,5105,-1245,57,-1682,-345
452,5105,-1245,4,-1669,-400
453,5105,-1245,-41,-1658,-425
454,5105,-1242,-82,-1642,-491
455,5105,-1225,-109,-1644,-535
456,5105,-1230,-158,-1613,-591
457,5105,-1215,-198,-1609,-621
458,5105,-1202,-240,-1590,-682
459,5105,-1192,-288,-1564,-736
460,5105,-1187,-317,-1544,-775
461,5105,-1167,-366,-1522,-825
462,5105,-1148,-400,-1510,-857
463,5105,-1136,-451,-1474,-902
465,5105,-1121,-493,-1438,-956
465,5105,-1110,-527,-1412,-983
466,5105,-1099,-566,-1367,-1036
467,5105,-1082,-606,-1343,-1056
468,5105,-1101,-650,-1261,-1099
470,5105,-1054,-660,-1242,-1175
470,5105,-1024,-680,-1227,-1211
472,5105,-1005,-710,-1174,-1263
472,5105,-991,-726,-1139,-1299
474,5105,-973,-766,-1081,-1337
474,5105,-955,-792,-1047,-1361
476,5105,-932,-815,-988,-1409
477,5105,-914,-848,-924,-1446
477,5105,-884,-870,-896,-1468
479,5105,-856,-899,-836,-1504
479,5105,-829,-928,-803,-1516
481,5105,-795,-953,-746,-1549
482,5105,-758,-972,-690,-1586
483,5105,-735,-994,-649,-1598
484,5105,-697,-1014,-591,-1628
485,5105,-666,-1037,-556,-1636
486,5105,-622,-1064,-501,-1652
487,5105,-581,-1070,-441,-1686
488,5105,-560,-1089,-394,-1691
489,5105,-512,-1111,-339,-1702
490,5105,-465,-1130,-316,-1704
491,5105,-420,-1131,-256,-1729
492,4712,-390,-1150,-253,-1834
493,4712,-341,-1168,-192,-1839
494,4712,-311,-1193,-111,-1833
495,4712,-270,-1209,-78,-1828
496,4712,-226,-1232,-11,-1816
497,5105,-189,-1235,45,-1709
498,5105,-145,-1259,109,-1688
499,5105,-108,-1261,145,-1685
500,5105,-22,-1226,166,-1717
501,5105,-31,-1248,284,-1688
502,5105,2,-1251,322,-1677
503,5105,31,-1244,400,-1671
504,5105,71,-1245,431,-1658
505,5105,99,-1241,510,-1641
506,5105,145,-1228,570,-1630
507,5105,182,-1228,602,-1611
508,5105,213,-1221,676,-1587
509,5105,249,-1213,708,-1573
510,5105,291,-1219,768,-1529
511,5105,328,-1190,833,-1517
512,5105,362,-1175,865,-1503
513,5105,399,-1163,925,-1468
514,5105,445,-1150,944,-1448
515,5105,466,-1129,1018,-1415
516,5105,521,-1115,1025,-1392
517,5105,550,-1101,1087,-1348
518,5105,588,-1085,1138,-1302
519,5105,617,-1065,1167,-1279
520,5105,657,-1041,1212,-1236
521,5105,691,-1017,1234,-1213
522,5105,716,-995,1290,-1163
523,5105,746,-977,1338,-1105
524,5105,789,-933,1345,-1097
525,5105,821,-905,1386,-1045
526,5105,844,-869,1410,-1027
527,5105,887,-845,1436,-968
529,5105,912,-808,1475,-918
529,5105,935,-784,1495,-883
530,5105,963,-761,1526,-815
531,5105,982,-717,1545,-799
532,5105,1012,-690,1569,-732
534,5105,1041,-661,1590,-665
534,5105,1057,-627,1606,-634
536,5105,1079,-593,1629,-570
536,5105,1092,-569,1643,-527
538,5105,1114,-536,1660,-459
539,5105,1122,-507,1686,-385
540,5105,1135,-479,1694,-343
541,5105,1146,-458,1712,-259
541,5105,1158,-429,1716,-218
543,5105,1177,-383,1719,-158
543,5105,1183,-361,1726,-108
545,5105,1189,-328,1735,-34
546,5105,1198,-291,1738,37
547,5105,1217,-241,1724,59
548,5105,1215,-210,1731,137
549,5105,1224,-175,1723,174
550,5105,1221,-132,1724,240
551,5105,1224,-94,1715,310
552,5105,1219,-52,1714,341
553,5105,1228,-54,1693,451
554,5105,1223,25,1687,443
555,5105,1217,94,1674,482
556,5105,1211,128,1656,553
557,5105,1200,167,1651,584
558,5105,1176,190,1645,666
559,5105,1181,247,1607,713
560,5105,1178,305,1585,722
561,5105,1167,336,1557,792
562,5105,1162,377,1534,818
563,5105,1143,411,1507,883
564,5105,1128,456,1473,934
565,5105,1103,496,1463,957
566,5105,1087,527,1424,1019
567,5105,1071,569,1402,1038
568,5105,1062,606,1350,1091
569,5105,1053,646,1295,1139
570,5105,1033,661,1271,1181
571,5105,1031,696,1204,1229
572,5105,997,715,1190,1265
573,5105,979,740,1133,1319
574,5105,955,762,1080,1373
575,5105,938,800,1044,1385
576,5105,924,842,976,1414
577,5105,881,852,963,1450
578,5105,862,879,896,1490
580,5105,841,917,828,1515
580,5105,803,920,805,1553
582,5105,774,949,742,1582
583,5105,748,981,674,1604
584,5105,713,1003,645,1616
585,5105,673,1023,587,1644
585,5105,656,1056,539,1641
587,5105,592,1069,502,1672
588,5105,547,1092,446,1686
589,5105,523,1098,401,1705
590,5105,483,1108,337,1726
591,5105,444,1144,307,1710
592,5105,403,1143,242,1737
593,5105,376,1156,163,1746
594,5105,323,1156,144,1758
595,5105,267,1189,93,1741
596,5105,219,1188,70,1750
597,5105,186,1191,-4,1756
